0.000009	674997
0.000015	679995
0.000010	684994
0.000015	689996
0.000011	694995
0.000006	699994
-0.000008	704996
0.000003	709994
0.000019	714996
0.000015	719996
0.000018	724995
0.000017	729994
0.000012	734996
0.000009	739995
0.000007	744995
0.000011	749995
0.000009	754994
0.000005	759997
0.000006	764995
0.000007	769996
0.000009	774996
0.000012	779996
0.000009	784995
-0.000001	789996
-0.000024	794997
0.000009	799995
0.000022	804997
-0.000022	809996
-0.000090	814997
-0.000021	819995
0.000052	824997
0.000053	829996
0.000036	834997
0.000016	839996
0.000020	844998
0.000017	849997
0.000016	854996
0.000025	859996
0.000020	864995
0.000017	869996
0.000019	874996
0.000021	879995
0.000027	884996
-0.000001	889995
0.000004	894996
0.000008	899996
-0.000058	904995
-0.000065	909997
-0.000008	914995
0.000006	919996
0.000012	924995
0.000023	929997
0.000021	934996
0.000022	939998
0.000015	944997
0.000003	949996
-0.000002	954998
-0.000034	959996
-0.000031	964998
-0.000005	969999
-0.000005	974998
0.000020	979999
0.000027	984998
0.000016	989997
0.000013	994996
-0.000044	999998
-0.000031	1004999
0.000036	1009998
0.000057	1014997
0.000064	1019999
-0.000059	1024997
-0.000054	1029998
0.000046	1034998
0.000048	1039996
0.000009	1044998
0.000014	1049996
-0.000012	1054997
-0.000027	1059996
0.000003	1064996
-0.000035	1069996
0.000008	1074996
0.000037	1079998
0.000012	1084997
0.000014	1089999
0.000001	1094998
0.000001	1099997
0.000001	1104999
0.000015	1109998
-0.000042	1114998
0.000027	1119998
0.000045	1124998
-0.000026	1129998
-0.000015	1134998
-0.000010	1139998
0.000034	1144998
0.000051	1149997
-0.000002	1155000
0.000052	1159998
0.000002	1164998
0.000003	1169997
0.000056	1174998
0.000013	1179999
0.000023	1184998
0.000025	1189999
-0.000011	1194997
0.000015	1199998
0.000035	1204997
-0.000019	1209999
-0.000011	1214999
-0.000095	1219999
0.000128	1224998
0.000098	1229997
0.000008	1234997
0.000056	1239999
0.000031	1245000
-0.000053	1249997
-0.000021	1255001
0.000071	1259999
0.000052	1264999
0.000007	1270001
0.000016	1275001
0.000144	1280000
0.000132	1284998
0.000079	1289998
0.000052	1294999
-0.000057	1299999
0.000034	1304999
-0.000078	1309998
-0.000002	1314999
0.000041	1320001
0.000040	1325000
0.000064	1329999
0.000031	1334998
-0.000041	1340000
0.000045	1345001
0.000058	1349999
0.000065	1355000
0.000050	1359999
-0.000001	1365001
0.000038	1370001
0.000028	1374998
-0.000007	1380000
-0.000023	1385000
0.000000	1390000
0.000015	1394999
-0.000035	1400000
-0.000035	1405000
0.000014	1409999
0.000009	1415001
0.000028	1420001
-0.000008	1425001
-0.000003	1430001
-0.000007	1434999
0.000007	1440001
-0.000004	1445001
-0.000008	1449999
0.000013	1455001
-0.000010	1460000
-0.000003	1465000
0.000002	1470000
-0.000016	1475002
-0.000029	1480000
-0.000019	1485000
-0.000012	1490001
-0.000023	1495000
-0.000030	1500000
-0.000026	1505001
-0.000034	1510000
-0.000033	1515001
-0.000054	1519999
-0.000025	1525001
-0.000030	1530001
-0.000067	1535001
-0.000016	1540000
-0.000022	1545000
-0.000028	1550000
-0.000034	1555000
-0.000039	1560000
-0.000036	1565000
-0.000032	1570000
-0.000037	1575000
-0.000052	1580001
-0.000049	1585002
-0.000041	1590001
-0.000032	1595002
-0.000021	1600002
-0.000042	1605001
-0.000029	1610001
-0.000036	1615003
-0.000058	1620002
-0.000034	1625001
-0.000025	1630001
-0.000028	1635000
-0.000039	1640001
-0.000020	1645001
-0.000027	1650002
-0.000026	1655003
-0.000032	1660000
-0.000030	1665001
-0.000022	1670001
-0.000024	1675001
-0.000030	1680002
-0.000021	1685000
-0.000022	1690000
-0.000025	1695000
-0.000025	1700000
-0.000034	1705000
-0.000029	1710000
-0.000025	1715001
-0.000026	1720002
-0.000040	1725000
-0.000032	1730001
-0.000038	1735002
-0.000044	1740001
-0.000029	1745003
-0.000020	1750004
-0.000028	1755002
-0.000037	1760003
-0.000030	1765002
-0.000031	1770004
-0.000034	1775002
-0.000036	1780003
-0.000037	1785003
-0.000037	1790004
-0.000035	1795004
-0.000032	1800001
-0.000031	1805002
-0.000036	1810003
-0.000030	1815003
-0.000026	1820004
-0.000025	1825003
-0.000032	1830001
-0.000024	1835001
-0.000025	1840002
-0.000030	1845003
-0.000012	1850003
-0.000016	1855002
-0.000018	1860003
-0.000017	1865003
-0.000017	1870003
-0.000017	1875003
-0.000014	1880003
-0.000013	1885003
-0.000017	1890002
-0.000020	1895004
-0.000017	1900004
-0.000021	1905003
-0.000024	1910004
-0.000023	1915003
-0.000022	1920004
-0.000024	1925003
-0.000027	1930004
-0.000025	1935005
-0.000025	1940003
-0.000034	1945003
-0.000034	1950004
-0.000032	1955004
-0.000026	1960002
-0.000024	1965003
-0.000028	1970004
-0.000030	1975003
-0.000025	1980004
-0.000024	1985004
-0.000025	1990003
-0.000021	1995003
-0.000017	2000004
-0.000015	2005002
-0.000014	2010003
-0.000010	2015003
-0.000008	2020003
-0.000005	2025003
-0.000004	2030003
-0.000002	2035003
-0.000001	2040003
0.000005	2045003
0.000005	2050002
-0.000008	2055003
-0.000000	2060003
0.000003	2065005
-0.000001	2070004
0.000005	2075004
0.000005	2080006
0.000005	2085006
0.000008	2090006
-0.000000	2095004
0.000007	2100003
0.000006	2105003
-0.000001	2110006
0.000000	2115006
0.000000	2120004
-0.000005	2125003
-0.000006	2130003
-0.000003	2135003
-0.000008	2140003
-0.000009	2145003
-0.000010	2150003
-0.000008	2155003
-0.000005	2160003
0.000005	2165003
0.000005	2170005
0.000000	2175003
0.000003	2180004
0.000003	2185003
-0.000002	2190005
-0.000025	2195006
0.000006	2200006
0.000000	2205005
0.000003	2210006
-0.000008	2215005
-0.000028	2220004
-0.000005	2225006
-0.000010	2230007
-0.000012	2235004
-0.000012	2240007
-0.000000	2245006
0.000000	2250004
-0.000006	2255005
-0.000012	2260004
-0.000004	2265006
-0.000002	2270006
-0.000003	2275006
-0.000001	2280004
-0.000001	2285006
-0.000004	2290006
-0.000001	2295007
-0.000005	2300007
-0.000006	2305005
-0.000000	2310004
-0.000008	2315006
-0.000003	2320007
0.000001	2325004
-0.000005	2330006
0.000004	2335006
0.000003	2340004
0.000004	2345006
0.000002	2350004
-0.000005	2355006
0.000003	2360006
-0.000004	2365004
-0.000006	2370004
-0.000006	2375007
-0.000026	2380006
-0.000009	2385007
0.000001	2390007
-0.000004	2395006
-0.000062	2400007
-0.000009	2405008
-0.000001	2410006
0.000010	2415006
0.000029	2420006
0.000031	2425008
0.000041	2430008
0.000014	2435006
0.000011	2440005
0.000005	2445007
0.000017	2450006
0.000012	2455007
0.000014	2460005
-0.000017	2465007
-0.000032	2470006
0.000013	2475006
0.000025	2480006
0.000027	2485005
-0.000014	2490006
0.000012	2495006
-0.000021	2500007
0.000013	2505006
0.000056	2510006
0.000047	2515005
0.000046	2520006
0.000039	2525007
0.000037	2530006
0.000016	2535005
0.000036	2540007
0.000025	2545006
0.000017	2550009
0.000025	2555007
0.000011	2560007
0.000000	2565009
0.000014	2570007
-0.000000	2575006
-0.000008	2580006
0.000011	2585007
-0.000005	2590008
-0.000035	2595006
-0.000097	2600007
-0.000045	2605007
0.000021	2610006
0.000039	2615007
0.000009	2620006
0.000013	2625007
0.000025	2630007
0.000009	2635008
-0.000012	2640007
0.000003	2645006
0.000009	2650007
-0.000001	2655008
0.000006	2660009
-0.000008	2665007
-0.000021	2670008
-0.000031	2675009
0.000018	2680009
-0.000062	2685007
-0.000053	2690008
0.000015	2695010
0.000004	2700010
-0.000008	2705010
0.000016	2710008
0.000026	2715007
0.000001	2720010
0.000009	2725009
-0.000007	2730008
0.000009	2735009
0.000028	2740009
0.000000	2745008
-0.000055	2750009
-0.000042	2755008
0.000013	2760009
0.000017	2765009
0.000037	2770008
0.000022	2775009
-0.000014	2780008
0.000027	2785009
0.000015	2790009
0.000042	2795008
0.000020	2800009
-0.000031	2805008
0.000044	2810009
0.000057	2815008
0.000025	2820009
0.000014	2825007
-0.000019	2830009
0.000033	2835009
-0.000146	2840008
0.000126	2845009
0.000047	2850008
0.000055	2855009
0.000056	2860009
0.000046	2865010
0.000042	2870009
0.000042	2875009
0.000059	2880009
0.000030	2885009
-0.000034	2890009
0.000032	2895010
0.000039	2900009
0.000037	2905008
0.000123	2910010
-0.000024	2915008
0.000007	2920009
0.000099	2925010
0.000071	2930009
-0.000035	2935010
0.000000	2940008
0.000027	2945010
0.000085	2950009
0.000027	2955008
0.000077	2960010
-0.000013	2965009
0.000043	2970009
0.000051	2975008
0.000028	2980009
-0.000042	2985008
0.000012	2990009
0.000051	2995011
-0.000028	3000009
0.000007	3005010
0.000066	3010009
0.000050	3015008
-0.000006	3020010
-0.000108	3025010
0.000115	3030011
0.000044	3035011
0.000060	3040010
-0.000002	3045010
0.000040	3050010
0.000008	3055012
0.000047	3060012
-0.000025	3065011
0.000001	3070009
-0.000002	3075011
-0.000025	3080009
-0.000006	3085010
-0.000111	3090009
-0.000031	3095009
0.000005	3100009
0.000075	3105011
0.000051	3110010
0.000057	3115011
-0.000034	3120010
0.000029	3125011
0.000062	3130009
-0.000025	3135012
0.000034	3140009
0.000036	3145011
0.000009	3150010
0.000011	3155011
-0.000007	3160010
-0.000051	3165011
-0.000039	3170009
0.000002	3175009
-0.000089	3180012
-0.000025	3185010
0.000012	3190012
-0.000008	3195012
-0.000000	3200012
-0.000023	3205013
-0.000006	3210011
0.000022	3215012
0.000013	3220012
-0.000001	3225012
-0.000008	3230012
-0.000004	3235012
-0.000008	3240012
-0.000018	3245012
-0.000011	3250012
-0.000009	3255012
-0.000028	3260012
-0.000016	3265010
-0.000017	3270011
-0.000015	3275012
-0.000017	3280012
-0.000024	3285013
-0.000026	3290010
-0.000051	3295011
-0.000059	3300012
-0.000014	3305012
-0.000025	3310010
-0.000040	3315011
-0.000028	3320011
-0.000037	3325012
-0.000042	3330013
-0.000044	3335011
-0.000049	3340012
-0.000051	3345011
-0.000054	3350012
-0.000055	3355012
-0.000055	3360014
-0.000060	3365012
-0.000070	3370014
-0.000055	3375014
-0.000052	3380011
-0.000058	3385012
-0.000058	3390012
-0.000057	3395011
-0.000062	3400012
-0.000061	3405013
-0.000057	3410012
-0.000052	3415012
-0.000061	3420013
-0.000063	3425012
-0.000057	3430012
-0.000052	3435012
-0.000051	3440012
-0.000051	3445013
-0.000044	3450011
-0.000043	3455012
-0.000040	3460012
-0.000036	3465012
-0.000033	3470012
-0.000028	3475012
-0.000033	3480012
-0.000044	3485012
-0.000025	3490012
-0.000022	3495013
-0.000024	3500015
-0.000025	3505013
-0.000031	3510014
-0.000032	3515013
-0.000028	3520014
-0.000032	3525015
-0.000031	3530013
-0.000029	3535014
-0.000028	3540013
-0.000025	3545014
-0.000018	3550012
-0.000023	3555014
-0.000025	3560012
-0.000029	3565013
-0.000030	3570014
-0.000033	3575012
-0.000031	3580013
-0.000030	3585014
-0.000029	3590012
-0.000024	3595012
-0.000027	3600012
-0.000025	3605012
-0.000025	3610012
-0.000018	3615012
-0.000020	3620012
-0.000020	3625012
-0.000019	3630012
-0.000022	3635012
-0.000027	3640012
-0.000028	3645012
-0.000025	3650013
-0.000033	3655014
-0.000031	3660016
-0.000023	3665014
-0.000018	3670016
-0.000018	3675014
-0.000020	3680016
-0.000017	3685014
-0.000022	3690015
-0.000025	3695014
-0.000021	3700014
-0.000012	3705015
-0.000012	3710015
-0.000019	3715014
-0.000025	3720015
-0.000022	3725015
-0.000021	3730013
-0.000021	3735014
-0.000021	3740015
-0.000015	3745015
-0.000017	3750015
-0.000017	3755015
-0.000013	3760015
-0.000010	3765015
-0.000012	3770015
-0.000010	3775014
-0.000003	3780015
-0.000002	3785015
-0.000004	3790015
-0.000005	3795015
-0.000003	3800015
-0.000003	3805013
0.000000	3810014
0.000002	3815015
0.000004	3820016
0.000004	3825016
0.000010	3830015
0.000009	3835015
0.000011	3840016
0.000013	3845015
0.000014	3850016
0.000014	3855015
0.000014	3860016
0.000019	3865015
0.000016	3870015
0.000016	3875014
0.000015	3880016
0.000011	3885015
0.000010	3890017
0.000011	3895016
0.000014	3900015
0.000010	3905016
0.000007	3910015
0.000008	3915015
0.000006	3920016
0.000005	3925015
0.000010	3930016
0.000003	3935015
0.000007	3940016
0.000006	3945015
0.000015	3950016
0.000010	3955014
0.000008	3960015
0.000008	3965017
0.000005	3970015
0.000002	3975016
0.000003	3980016
0.000005	3985015
0.000008	3990018
0.000008	3995017
0.000008	4000016
0.000004	4005015
0.000000	4010017
0.000005	4015016
0.000007	4020015
0.000002	4025016
0.000003	4030017
0.000000	4035015
-0.000001	4040016
0.000000	4045017
0.000002	4050016
-0.000003	4055015
0.000000	4060015
0.000001	4065016
-0.000002	4070015
0.000003	4075015
-0.000013	4080017
-0.000039	4085016
-0.000025	4090015
-0.000008	4095015
0.000009	4100017
-0.000025	4105016
0.000000	4110015
0.000018	4115015
0.000026	4120017
0.000032	4125015
0.000040	4130016
0.000034	4135017
0.000022	4140017
0.000017	4145017
0.000020	4150018
0.000017	4155018
0.000015	4160018
0.000017	4165017
0.000004	4170018
0.000014	4175017
-0.000014	4180018
0.000006	4185016
-0.000125	4190019
-0.000102	4195017
0.000067	4200018
0.000043	4205017
0.000011	4210017
-0.000023	4215018
-0.000047	4220018
0.000018	4225018
0.000072	4230018
0.000035	4235018
0.000021	4240019
0.000044	4245019
0.000028	4250019
0.000026	4255019
0.000009	4260019
0.000034	4265019
0.000023	4270019
-0.000015	4275019
-0.000017	4280018
-0.000018	4285018
-0.000031	4290018
-0.000007	4295018
0.000018	4300018
0.000014	4305020
-0.000033	4310017
0.000002	4315018
-0.000030	4320019
-0.000011	4325019
0.000009	4330020
0.000014	4335017
0.000009	4340017
0.000081	4345018
-0.000042	4350018
-0.000025	4355018
0.000050	4360018
0.000029	4365018
-0.000011	4370018
0.000027	4375018
0.000014	4380018
0.000066	4385018
0.000045	4390018
-0.000025	4395018
-0.000061	4400019
0.000036	4405019
0.000050	4410019
0.000003	4415019
0.000040	4420019
-0.000028	4425019
-0.000111	4430019
0.000085	4435019
0.000082	4440019
0.000058	4445019
0.000030	4450019
0.000041	4455018
0.000040	4460020
0.000019	4465021
0.000029	4470020
0.000048	4475018
-0.000008	4480018
-0.000008	4485018
-0.000148	4490018
-0.000018	4495018
0.000145	4500018
0.000129	4505018
-0.000004	4510018
0.000040	4515018
0.000128	4520018
0.000092	4525019
0.000062	4530019
0.000085	4535019
0.000113	4540020
0.000099	4545020
-0.000049	4550021
0.000078	4555019
0.000129	4560019
0.000002	4565019
0.000003	4570019
-0.000004	4575019
0.000066	4580019
0.000118	4585019
-0.000006	4590019
-0.000227	4595019
0.000035	4600020
0.000141	4605019
0.000086	4610020
0.000052	4615020
0.000121	4620020
-0.000017	4625022
0.000060	4630021
0.000092	4635019
0.000030	4640020
0.000061	4645021
-0.000011	4650022
0.000015	4655019
0.000052	4660020
0.000041	4665020
-0.000051	4670020
-0.000006	4675020
0.000011	4680021
-0.000041	4685021
-0.000131	4690021
-0.000073	4695021
0.000067	4700021
0.000085	4705021
0.000082	4710021
0.000040	4715021
0.000046	4720021
0.000051	4725021
0.000035	4730021
-0.000003	4735021
-0.000057	4740021
-0.000049	4745021
-0.000033	4750021
-0.000004	4755021
-0.000043	4760021
-0.000016	4765021
-0.000047	4770020
-0.000046	4775021
0.000038	4780022
0.000038	4785022
0.000017	4790021
0.000023	4795020
0.000003	4800021
0.000011	4805021
-0.000023	4810021
0.000005	4815022
0.000001	4820022
0.000003	4825021
-0.000006	4830022
-0.000055	4835022
0.000004	4840023
-0.000014	4845020
-0.000025	4850020
-0.000036	4855021
-0.000031	4860022
-0.000054	4865022
-0.000042	4870022
-0.000034	4875023
-0.000057	4880020
-0.000051	4885021
-0.000034	4890021
-0.000038	4895021
-0.000027	4900021
-0.000038	4905021
-0.000034	4910021
-0.000035	4915021
-0.000032	4920021
-0.000036	4925021
-0.000034	4930021
-0.000047	4935020
-0.000047	4940022
-0.000059	4945023
-0.000042	4950021
-0.000051	4955021
-0.000063	4960022
-0.000052	4965022
-0.000059	4970024
-0.000063	4975024
-0.000070	4980021
-0.000070	4985021
-0.000075	4990022
-0.000069	4995021
