473	3345014
474	3350014
468	3355014
462	3360014
461	3365014
468	3370014
461	3375014
459	3380014
462	3385014
458	3390013
453	3395013
462	3400013
462	3405012
457	3410012
455	3415012
455	3420013
460	3425013
457	3430014
468	3435014
462	3440014
468	3445014
471	3450014
468	3455013
468	3460014
471	3465014
471	3470014
468	3475014
468	3480014
470	3485014
466	3490014
462	3495014
464	3500014
462	3505014
449	3510014
459	3515014
464	3520014
470	3525014
468	3530014
469	3535013
454	3540013
447	3545013
465	3550014
468	3555014
466	3560014
451	3565014
469	3570013
469	3575013
462	3580014
465	3585014
472	3590015
473	3595016
475	3600014
469	3605014
464	3610015
464	3615015
470	3620016
458	3625016
457	3630016
454	3635014
479	3640014
457	3645015
464	3650016
456	3655014
434	3660014
415	3665014
494	3670014
470	3675015
469	3680016
482	3685016
496	3690016
450	3695016
418	3700014
485	3705015
490	3710015
474	3715016
482	3720016
462	3725016
506	3730016
510	3735016
437	3740017
414	3745015
416	3750016
444	3755017
477	3760017
453	3765017
497	3770017
402	3775015
507	3780015
507	3785016
531	3790017
515	3795014
482	3800015
540	3805015
462	3810015
474	3815016
513	3820016
471	3825016
444	3830017
437	3835016
459	3840017
468	3845017
412	3850017
541	3855015
389	3860015
490	3865015
496	3870016
515	3875016
515	3880017
413	3885017
488	3890017
536	3895017
525	3900017
441	3905018
519	3910017
492	3915018
512	3920016
536	3925017
425	3930017
504	3935018
485	3940018
379	3945016
520	3950016
541	3955018
489	3960015
366	3965016
488	3970017
516	3975018
526	3980018
443	3985015
545	3990016
548	3995017
471	4000017
510	4005017
493	4010017
472	4015017
476	4020018
448	4025018
493	4030018
498	4035016
417	4040016
499	4045016
432	4050017
515	4055016
488	4060018
484	4065018
488	4070017
495	4075018
505	4080018
495	4085018
470	4090018
477	4095018
496	4100018
440	4105018
454	4110018
474	4115018
475	4120018
458	4125018
462	4130017
460	4135018
459	4140018
455	4145018
452	4150018
458	4155017
470	4160017
446	4165017
480	4170016
435	4175019
474	4180019
469	4185019
465	4190019
462	4195019
460	4200019
458	4205019
466	4210019
468	4215019
459	4220019
453	4225018
448	4230018
449	4235018
443	4240018
442	4245018
440	4250018
437	4255019
429	4260019
432	4265018
437	4270018
424	4275018
425	4280018
429	4285018
441	4290018
434	4295017
438	4300020
431	4305020
429	4310020
437	4315018
436	4320018
430	4325018
439	4330018
438	4335020
431	4340020
430	4345019
433	4350019
433	4355019
433	4360019
433	4365019
434	4370018
433	4375020
439	4380019
427	4385020
426	4390020
429	4395021
426	4400021
426	4405021
425	4410021
435	4415021
438	4420021
434	4425021
441	4430021
447	4435019
447	4440021
446	4445021
445	4450021
440	4455021
437	4460021
442	4465021
441	4470020
440	4475021
440	4480021
443	4485021
442	4490020
443	4495020
450	4500020
448	4505019
443	4510019
450	4515019
449	4520019
449	4525019
455	4530019
455	4535019
455	4540019
458	4545022
463	4550020
459	4555020
455	4560020
461	4565020
460	4570020
457	4575020
458	4580020
457	4585020
451	4590020
452	4595020
451	4600020
448	4605020
445	4610020
446	4615020
447	4620020
446	4625020
448	4630020
454	4635019
451	4640019
452	4645022
452	4650022
451	4655022
454	4660019
462	4665022
463	4670022
466	4675022
467	4680022
465	4685019
454	4690022
464	4695022
468	4700022
463	4705023
460	4710020
469	4715021
464	4720021
459	4725021
464	4730021
463	4735022
455	4740022
452	4745022
466	4750022
464	4755023
466	4760023
473	4765023
471	4770023
467	4775023
471	4780023
469	4785023
471	4790023
474	4795022
480	4800022
467	4805022
469	4810023
468	4815022
457	4820022
461	4825023
426	4830022
451	4835023
489	4840021
474	4845021
479	4850023
475	4855022
464	4860022
459	4865022
463	4870023
463	4875023
478	4880023
483	4885023
470	4890023
464	4895023
403	4900023
449	4905023
485	4910023
492	4915023
486	4920023
434	4925023
463	4930023
480	4935023
490	4940023
469	4945023
474	4950023
455	4955022
445	4960022
458	4965024
462	4970022
464	4975022
465	4980024
463	4985024
481	4990024
467	4995024
